timestamp_utc,close,return
2018-07-26 00:00:00+00:00,89.14,-0.0244062603
2018-07-27 00:00:00+00:00,85.46,-0.0412833745
2018-07-30 00:00:00+00:00,82.39,-0.0359232389
2018-07-31 00:00:00+00:00,82.14,-0.0030343488
2018-08-01 00:00:00+00:00,83.46,0.0160701242
2018-08-02 00:00:00+00:00,85.53,0.0248023005
2018-08-03 00:00:00+00:00,85.19,-0.0039752134
2018-08-06 00:00:00+00:00,85.77,0.0068083108
2018-08-07 00:00:00+00:00,86.3,0.0061793168
2018-08-08 00:00:00+00:00,86.74,0.0050984936
2018-08-09 00:00:00+00:00,87.17,0.0049573438
2018-08-10 00:00:00+00:00,87.01,-0.0018354939
2018-08-13 00:00:00+00:00,87.01,0.0000000000
2018-08-14 00:00:00+00:00,87.73,0.0082749109
2018-08-15 00:00:00+00:00,85.19,-0.0289524678
2018-08-16 00:00:00+00:00,85.32,0.0015260007
2018-08-17 00:00:00+00:00,85.45,0.0015236756
2018-08-20 00:00:00+00:00,85.75,0.0035108250
2018-08-21 00:00:00+00:00,86.22,0.0054810496
2018-08-22 00:00:00+00:00,86.95,0.0084667131
2018-08-23 00:00:00+00:00,87.38,0.0049453709
2018-08-24 00:00:00+00:00,90.1,0.0311284047
2018-08-27 00:00:00+00:00,89.97,-0.0014428413
2018-08-28 00:00:00+00:00,90.61,0.0071134823
2018-08-29 00:00:00+00:00,92.62,0.0221829820
2018-08-30 00:00:00+00:00,92.09,-0.0057223062
2018-08-31 00:00:00+00:00,92.33,0.0026061462
2018-09-04 00:00:00+00:00,93.07,0.0080147298
2018-09-05 00:00:00+00:00,89.05,-0.0431932954
2018-09-06 00:00:00+00:00,89.0,-0.0005614823
2018-09-07 00:00:00+00:00,88.82,-0.0020224719
2018-09-10 00:00:00+00:00,89.8,0.0110335510
2018-09-11 00:00:00+00:00,91.43,0.0181514477
2018-09-12 00:00:00+00:00,92.4,0.0106092092
2018-09-13 00:00:00+00:00,92.19,-0.0022727273
2018-09-14 00:00:00+00:00,90.78,-0.0152945005
2018-09-17 00:00:00+00:00,88.68,-0.0231328486
2018-09-18 00:00:00+00:00,89.72,0.0117275598
2018-09-19 00:00:00+00:00,89.31,-0.0045697726
2018-09-20 00:00:00+00:00,90.6,0.0144440712
2018-09-21 00:00:00+00:00,90.62,0.0002207506
2018-09-24 00:00:00+00:00,89.62,-0.0110350916
2018-09-25 00:00:00+00:00,90.04,0.0046864539
2018-09-26 00:00:00+00:00,89.85,-0.0021101733
2018-09-27 00:00:00+00:00,88.99,-0.0095715081
2018-09-28 00:00:00+00:00,87.84,-0.0129228003
2018-10-01 00:00:00+00:00,87.55,-0.0033014572
2018-10-02 00:00:00+00:00,86.68,-0.0099371788
2018-10-03 00:00:00+00:00,87.15,0.0054222427
2018-10-04 00:00:00+00:00,84.34,-0.0322432587
2018-10-05 00:00:00+00:00,83.18,-0.0137538535
2018-10-08 00:00:00+00:00,80.55,-0.0316181774
2018-10-09 00:00:00+00:00,80.03,-0.0064556176
2018-10-10 00:00:00+00:00,75.45,-0.0572285393
2018-10-11 00:00:00+00:00,75.9,0.0059642147
2018-10-12 00:00:00+00:00,79.03,0.0412384717
2018-10-15 00:00:00+00:00,77.23,-0.0227761610
2018-10-16 00:00:00+00:00,80.61,0.0437653761
2018-10-17 00:00:00+00:00,80.09,-0.0064508126
2018-10-18 00:00:00+00:00,77.48,-0.0325883381
2018-10-19 00:00:00+00:00,84.78,0.0942178627
2018-10-22 00:00:00+00:00,85.43,0.0076669026
2018-10-23 00:00:00+00:00,87.57,0.0250497483
2018-10-24 00:00:00+00:00,83.09,-0.0511590727
2018-10-25 00:00:00+00:00,85.96,0.0345408593
2018-10-26 00:00:00+00:00,83.37,-0.0301302932
2018-10-29 00:00:00+00:00,81.15,-0.0266282836
2018-10-30 00:00:00+00:00,80.9,-0.0030807147
2018-10-31 00:00:00+00:00,84.19,0.0406674907
2018-11-01 00:00:00+00:00,85.04,0.0100962110
2018-11-02 00:00:00+00:00,83.51,-0.0179915334
2018-11-05 00:00:00+00:00,84.05,0.0064662915
2018-11-06 00:00:00+00:00,84.69,0.0076145152
2018-11-07 00:00:00+00:00,88.23,0.0417995041
2018-11-08 00:00:00+00:00,89.04,0.0091805508
2018-11-09 00:00:00+00:00,86.76,-0.0256064690
2018-11-12 00:00:00+00:00,83.78,-0.0343476256
2018-11-13 00:00:00+00:00,83.78,0.0000000000
2018-11-14 00:00:00+00:00,84.05,0.0032227262
2018-11-15 00:00:00+00:00,86.74,0.0320047591
2018-11-16 00:00:00+00:00,85.06,-0.0193682269
2018-11-19 00:00:00+00:00,80.13,-0.0579590877
2018-11-20 00:00:00+00:00,77.76,-0.0295769375
2018-11-21 00:00:00+00:00,79.12,0.0174897119
2018-11-23 00:00:00+00:00,77.95,-0.0147876643
2018-11-26 00:00:00+00:00,80.86,0.0373316228
2018-11-27 00:00:00+00:00,81.97,0.0137274301
2018-11-28 00:00:00+00:00,85.98,0.0489203367
2018-11-29 00:00:00+00:00,84.26,-0.0200046522
2018-11-30 00:00:00+00:00,85.81,0.0183954427
2018-12-03 00:00:00+00:00,87.98,0.0252884279
2018-12-04 00:00:00+00:00,84.19,-0.0430779723
2018-12-06 00:00:00+00:00,85.82,0.0193609692
2018-12-07 00:00:00+00:00,82.77,-0.0355395013
2018-12-10 00:00:00+00:00,84.93,0.0260964117
2018-12-11 00:00:00+00:00,85.51,0.0068291534
2018-12-12 00:00:00+00:00,86.5,0.0115775933
2018-12-13 00:00:00+00:00,87.56,0.0122543353
2018-12-14 00:00:00+00:00,85.92,-0.0187300137
2018-12-17 00:00:00+00:00,84.1,-0.0211824953
2018-12-18 00:00:00+00:00,85.51,0.0167657551
2018-12-19 00:00:00+00:00,84.03,-0.0173079172
2018-12-20 00:00:00+00:00,82.44,-0.0189218136
2018-12-21 00:00:00+00:00,78.14,-0.0521591460
2018-12-24 00:00:00+00:00,77.06,-0.0138213463
2018-12-26 00:00:00+00:00,82.8,0.0744874124
2018-12-27 00:00:00+00:00,84.31,0.0182367150
2018-12-28 00:00:00+00:00,83.26,-0.0124540387
2018-12-31 00:00:00+00:00,84.09,0.0099687725
2019-01-02 00:00:00+00:00,85.75,0.0197407540
2019-01-03 00:00:00+00:00,82.09,-0.0426822157
2019-01-04 00:00:00+00:00,86.27,0.0509197223
2019-01-07 00:00:00+00:00,86.93,0.0076503999
2019-01-08 00:00:00+00:00,88.7,0.0203612102
2019-01-09 00:00:00+00:00,89.55,0.0095828636
2019-01-10 00:00:00+00:00,90.7,0.0128419877
2019-01-11 00:00:00+00:00,90.65,-0.0005512679
2019-01-14 00:00:00+00:00,90.43,-0.0024269167
2019-01-15 00:00:00+00:00,91.6,0.0129381842
2019-01-16 00:00:00+00:00,90.55,-0.0114628821
2019-01-17 00:00:00+00:00,90.4,-0.0016565433
2019-01-18 00:00:00+00:00,91.12,0.0079646018
2019-01-22 00:00:00+00:00,89.94,-0.0129499561
2019-01-23 00:00:00+00:00,90.5,0.0062263731
2019-01-24 00:00:00+00:00,92.2,0.0187845304
2019-01-25 00:00:00+00:00,94.28,0.0225596529
2019-01-28 00:00:00+00:00,92.3,-0.0210012728
2019-01-29 00:00:00+00:00,91.12,-0.0127843987
2019-01-30 00:00:00+00:00,92.42,0.0142669008
2019-01-31 00:00:00+00:00,88.76,-0.0396018178
2019-02-01 00:00:00+00:00,90.01,0.0140829202
2019-02-04 00:00:00+00:00,91.66,0.0183312965
2019-02-05 00:00:00+00:00,92.27,0.0066550295
2019-02-06 00:00:00+00:00,92.25,-0.0002167552
2019-02-07 00:00:00+00:00,90.85,-0.0151761518
2019-02-08 00:00:00+00:00,91.87,0.0112272977
2019-02-11 00:00:00+00:00,92.69,0.0089256558
2019-02-12 00:00:00+00:00,94.38,0.0182328191
2019-02-13 00:00:00+00:00,94.01,-0.0039203221
2019-02-14 00:00:00+00:00,94.42,0.0043612382
2019-02-15 00:00:00+00:00,94.91,0.0051895785
2019-02-19 00:00:00+00:00,95.02,0.0011589927
2019-02-20 00:00:00+00:00,94.73,-0.0030519891
2019-02-21 00:00:00+00:00,94.96,0.0024279531
2019-02-22 00:00:00+00:00,95.98,0.0107413648
2019-02-25 00:00:00+00:00,96.7,0.0075015628
2019-02-26 00:00:00+00:00,96.59,-0.0011375388
2019-02-27 00:00:00+00:00,97.86,0.0131483590
2019-02-28 00:00:00+00:00,98.07,0.0021459227
2019-03-01 00:00:00+00:00,98.8,0.0074436627
2019-03-04 00:00:00+00:00,96.57,-0.0225708502
2019-03-05 00:00:00+00:00,96.53,-0.0004142073
2019-03-06 00:00:00+00:00,96.46,-0.0007251632
2019-03-07 00:00:00+00:00,96.21,-0.0025917479
2019-03-08 00:00:00+00:00,95.69,-0.0054048436
2019-03-11 00:00:00+00:00,97.45,0.0183927265
2019-03-12 00:00:00+00:00,97.5,0.0005130836
2019-03-13 00:00:00+00:00,99.31,0.0185641026
2019-03-14 00:00:00+00:00,99.03,-0.0028194542
2019-03-15 00:00:00+00:00,100.73,0.0171665152
2019-03-18 00:00:00+00:00,100.27,-0.0045666634
2019-03-19 00:00:00+00:00,101.54,0.0126658023
2019-03-20 00:00:00+00:00,102.31,0.0075832184
2019-03-21 00:00:00+00:00,104.15,0.0179845567
2019-03-22 00:00:00+00:00,101.27,-0.0276524244
2019-03-25 00:00:00+00:00,101.55,0.0027648859
2019-03-26 00:00:00+00:00,103.15,0.0157557853
2019-03-27 00:00:00+00:00,103.07,-0.0007755696
2019-03-28 00:00:00+00:00,103.86,0.0076646939
2019-03-29 00:00:00+00:00,103.84,-0.0001925669
2019-04-01 00:00:00+00:00,105.55,0.0164676425
2019-04-02 00:00:00+00:00,105.23,-0.0030317385
2019-04-03 00:00:00+00:00,104.69,-0.0051316165
2019-04-04 00:00:00+00:00,104.46,-0.0021969625
2019-04-05 00:00:00+00:00,105.73,0.0121577637
2019-04-08 00:00:00+00:00,106.57,0.0079447650
2019-04-09 00:00:00+00:00,106.93,0.0033780614
2019-04-10 00:00:00+00:00,107.51,0.0054241092
2019-04-11 00:00:00+00:00,106.46,-0.0097665333
2019-04-12 00:00:00+00:00,108.48,0.0189742626
2019-04-15 00:00:00+00:00,108.14,-0.0031342183
2019-04-16 00:00:00+00:00,108.2,0.0005548363
2019-04-17 00:00:00+00:00,108.81,0.0056377079
2019-04-18 00:00:00+00:00,107.36,-0.0133259811
2019-04-22 00:00:00+00:00,106.81,-0.0051229508
2019-04-23 00:00:00+00:00,106.9,0.0008426177
2019-04-24 00:00:00+00:00,107.22,0.0029934518
2019-04-25 00:00:00+00:00,110.22,0.0279798545
2019-04-26 00:00:00+00:00,110.56,0.0030847396
2019-04-29 00:00:00+00:00,112.44,0.0170043415
2019-04-30 00:00:00+00:00,112.77,0.0029348986
2019-05-01 00:00:00+00:00,110.94,-0.0162277201
2019-05-02 00:00:00+00:00,109.7,-0.0111772129
2019-05-03 00:00:00+00:00,111.96,0.0206016408
2019-05-06 00:00:00+00:00,110.85,-0.0099142551
2019-05-07 00:00:00+00:00,108.95,-0.0171402797
2019-05-08 00:00:00+00:00,109.07,0.0011014227
2019-05-09 00:00:00+00:00,109.73,0.0060511598
2019-05-10 00:00:00+00:00,110.41,0.0061970291
2019-05-13 00:00:00+00:00,106.83,-0.0324245992
2019-05-14 00:00:00+00:00,109.09,0.0211551062
2019-05-15 00:00:00+00:00,111.5,0.0220918508
2019-05-16 00:00:00+00:00,113.87,0.0212556054
2019-05-17 00:00:00+00:00,112.8,-0.0093966804
2019-05-20 00:00:00+00:00,112.15,-0.0057624113
2019-05-21 00:00:00+00:00,112.43,0.0024966563
2019-05-22 00:00:00+00:00,112.47,0.0003557769
2019-05-23 00:00:00+00:00,109.9,-0.0228505379
2019-05-24 00:00:00+00:00,109.85,-0.0004549591
2019-05-28 00:00:00+00:00,111.74,0.0172052799
2019-05-29 00:00:00+00:00,110.08,-0.0148559155
2019-05-30 00:00:00+00:00,111.41,0.0120821221
2019-05-31 00:00:00+00:00,109.75,-0.0148999192
2019-06-03 00:00:00+00:00,105.52,-0.0385421412
2019-06-04 00:00:00+00:00,108.73,0.0304207733
2019-06-05 00:00:00+00:00,110.77,0.0187620712
2019-06-06 00:00:00+00:00,111.78,0.0091179922
2019-06-07 00:00:00+00:00,114.02,0.0200393630
2019-06-10 00:00:00+00:00,115.62,0.0140326259
2019-06-11 00:00:00+00:00,114.6,-0.0088220031
2019-06-12 00:00:00+00:00,114.5,-0.0008726003
2019-06-13 00:00:00+00:00,115.72,0.0106550218
2019-06-14 00:00:00+00:00,116.17,0.0038886969
2019-06-17 00:00:00+00:00,117.16,0.0085219936
2019-06-18 00:00:00+00:00,115.98,-0.0100716968
2019-06-19 00:00:00+00:00,117.14,0.0100017244
2019-06-20 00:00:00+00:00,118.79,0.0140857094
2019-06-21 00:00:00+00:00,116.21,-0.0217189999
2019-06-24 00:00:00+00:00,116.5,0.0024954823
2019-06-25 00:00:00+00:00,114.44,-0.0176824034
2019-06-26 00:00:00+00:00,114.15,-0.0025340790
2019-06-27 00:00:00+00:00,113.67,-0.0042049934
2019-06-28 00:00:00+00:00,114.46,0.0069499428
2019-07-01 00:00:00+00:00,115.03,0.0049799056
2019-07-02 00:00:00+00:00,116.17,0.0099104581
2019-07-03 00:00:00+00:00,117.68,0.0129981923
2019-07-05 00:00:00+00:00,117.16,-0.0044187627
2019-07-08 00:00:00+00:00,116.95,-0.0017924206
2019-07-09 00:00:00+00:00,118.37,0.0121419410
2019-07-10 00:00:00+00:00,119.64,0.0107290699
2019-07-11 00:00:00+00:00,120.65,0.0084419926
2019-07-12 00:00:00+00:00,120.12,-0.0043928719
2019-07-15 00:00:00+00:00,120.9,0.0064935065
2019-07-16 00:00:00+00:00,119.71,-0.0098428453
2019-07-17 00:00:00+00:00,118.81,-0.0075181689
2019-07-18 00:00:00+00:00,119.87,0.0089218079
2019-07-19 00:00:00+00:00,118.63,-0.0103445399
2019-07-22 00:00:00+00:00,118.69,0.0005057743
2019-07-23 00:00:00+00:00,120.22,0.0128907237
2019-07-24 00:00:00+00:00,121.3,0.0089835302
2019-07-25 00:00:00+00:00,115.12,-0.0509480627
2019-07-26 00:00:00+00:00,115.49,0.0032140375
2019-07-29 00:00:00+00:00,111.45,-0.0349813837
2019-07-30 00:00:00+00:00,112.04,0.0052938537
2019-07-31 00:00:00+00:00,110.4,-0.0146376294
2019-08-01 00:00:00+00:00,110.8,0.0036231884
2019-08-02 00:00:00+00:00,107.09,-0.0334837545
2019-08-05 00:00:00+00:00,103.6,-0.0325894108
2019-08-06 00:00:00+00:00,105.03,0.0138030888
2019-08-07 00:00:00+00:00,106.63,0.0152337427
2019-08-08 00:00:00+00:00,106.79,0.0015005158
2019-08-09 00:00:00+00:00,104.82,-0.0184474202
2019-08-12 00:00:00+00:00,102.72,-0.0200343446
2019-08-13 00:00:00+00:00,106.04,0.0323208723
2019-08-14 00:00:00+00:00,103.27,-0.0261222180
2019-08-15 00:00:00+00:00,104.95,0.0162680352
2019-08-16 00:00:00+00:00,106.16,0.0115292997
2019-08-19 00:00:00+00:00,107.67,0.0142238131
2019-08-20 00:00:00+00:00,107.37,-0.0027862914
2019-08-21 00:00:00+00:00,109.82,0.0228182919
2019-08-22 00:00:00+00:00,108.77,-0.0095611000
2019-08-23 00:00:00+00:00,106.04,-0.0250988324
2019-08-26 00:00:00+00:00,107.66,0.0152772539
2019-08-27 00:00:00+00:00,107.45,-0.0019505852
2019-08-28 00:00:00+00:00,107.47,0.0001861331
2019-08-29 00:00:00+00:00,109.21,0.0161905648
2019-08-30 00:00:00+00:00,109.05,-0.0014650673
2019-09-03 00:00:00+00:00,106.75,-0.0210912425
2019-09-04 00:00:00+00:00,108.73,0.0185480094
2019-09-05 00:00:00+00:00,111.46,0.0251080659
2019-09-06 00:00:00+00:00,110.05,-0.0126502781
2019-09-09 00:00:00+00:00,105.43,-0.0419809178
2019-09-10 00:00:00+00:00,103.05,-0.0225742199
2019-09-11 00:00:00+00:00,104.02,0.0094129064
2019-09-12 00:00:00+00:00,107.1,0.0296096904
2019-09-13 00:00:00+00:00,107.0,-0.0009337068
2019-09-16 00:00:00+00:00,106.52,-0.0044859813
2019-09-17 00:00:00+00:00,107.5,0.0092001502
2019-09-18 00:00:00+00:00,105.6,-0.0176744186
2019-09-19 00:00:00+00:00,106.12,0.0049242424
2019-09-20 00:00:00+00:00,104.64,-0.0139464757
2019-09-23 00:00:00+00:00,105.11,0.0044915902
2019-09-24 00:00:00+00:00,103.69,-0.0135096566
2019-09-25 00:00:00+00:00,104.14,0.0043398592
2019-09-26 00:00:00+00:00,104.55,0.0039370079
2019-09-27 00:00:00+00:00,102.2,-0.0224772836
2019-09-30 00:00:00+00:00,103.59,0.0136007828
2019-10-01 00:00:00+00:00,102.53,-0.0102326479
2019-10-02 00:00:00+00:00,99.73,-0.0273090803
2019-10-03 00:00:00+00:00,101.03,0.0130351950
2019-10-04 00:00:00+00:00,102.79,0.0174205681
2019-10-07 00:00:00+00:00,101.62,-0.0113824302
2019-10-08 00:00:00+00:00,99.33,-0.0225349341
2019-10-09 00:00:00+00:00,99.89,0.0056377731
2019-10-10 00:00:00+00:00,100.54,0.0065071579
2019-10-11 00:00:00+00:00,101.58,0.0103441416
2019-10-14 00:00:00+00:00,101.75,0.0016735578
2019-10-15 00:00:00+00:00,103.59,0.0180835381
2019-10-16 00:00:00+00:00,103.09,-0.0048267207
2019-10-17 00:00:00+00:00,103.63,0.0052381414
2019-10-18 00:00:00+00:00,101.22,-0.0232558140
2019-10-21 00:00:00+00:00,101.44,0.0021734835
2019-10-22 00:00:00+00:00,97.36,-0.0402208202
2019-10-23 00:00:00+00:00,96.64,-0.0073952342
2019-10-24 00:00:00+00:00,104.91,0.0855753311
2019-10-25 00:00:00+00:00,107.19,0.0217329139
2019-10-28 00:00:00+00:00,106.6,-0.0055042448
2019-10-29 00:00:00+00:00,105.0,-0.0150093809
2019-10-30 00:00:00+00:00,106.5,0.0142857143
2019-10-31 00:00:00+00:00,104.1,-0.0225352113
2019-11-01 00:00:00+00:00,104.98,0.0084534102
2019-11-04 00:00:00+00:00,102.81,-0.0206706039
2019-11-05 00:00:00+00:00,100.99,-0.0177025581
2019-11-06 00:00:00+00:00,100.63,-0.0035647094
2019-11-07 00:00:00+00:00,100.47,-0.0015899831
2019-11-08 00:00:00+00:00,101.42,0.0094555589
2019-11-11 00:00:00+00:00,102.67,0.0123249852
2019-11-12 00:00:00+00:00,102.03,-0.0062335638
2019-11-13 00:00:00+00:00,102.12,0.0008820935
2019-11-14 00:00:00+00:00,103.73,0.0157657658
2019-11-15 00:00:00+00:00,104.2,0.0045309939
2019-11-18 00:00:00+00:00,103.66,-0.0051823417
2019-11-19 00:00:00+00:00,104.95,0.0124445302
2019-11-20 00:00:00+00:00,104.09,-0.0081943783
2019-11-21 00:00:00+00:00,102.55,-0.0147948890
2019-11-22 00:00:00+00:00,101.77,-0.0076060458
2019-11-25 00:00:00+00:00,104.45,0.0263338901
2019-11-26 00:00:00+00:00,106.2,0.0167544280
2019-11-27 00:00:00+00:00,107.75,0.0145951036
2019-11-29 00:00:00+00:00,108.01,0.0024129930
2019-12-02 00:00:00+00:00,106.21,-0.0166651236
2019-12-03 00:00:00+00:00,105.59,-0.0058374918
2019-12-04 00:00:00+00:00,105.0,-0.0055876503
2019-12-05 00:00:00+00:00,104.59,-0.0039047619
2019-12-06 00:00:00+00:00,104.34,-0.0023902859
2019-12-09 00:00:00+00:00,103.78,-0.0053670692
2019-12-10 00:00:00+00:00,103.62,-0.0015417229
2019-12-11 00:00:00+00:00,105.51,0.0182397221
2019-12-12 00:00:00+00:00,105.67,0.0015164439
2019-12-13 00:00:00+00:00,107.65,0.0187375793
2019-12-16 00:00:00+00:00,109.57,0.0178355783
2019-12-17 00:00:00+00:00,108.46,-0.0101305102
2019-12-18 00:00:00+00:00,107.83,-0.0058085930
2019-12-19 00:00:00+00:00,108.88,0.0097375498
2019-12-20 00:00:00+00:00,108.75,-0.0011939750
2019-12-23 00:00:00+00:00,108.61,-0.0012873563
2019-12-24 00:00:00+00:00,108.69,0.0007365804
2019-12-26 00:00:00+00:00,109.75,0.0097525071
2019-12-27 00:00:00+00:00,109.4,-0.0031890661
2019-12-30 00:00:00+00:00,107.97,-0.0130712980
2019-12-31 00:00:00+00:00,108.17,0.0018523664
2020-01-02 00:00:00+00:00,110.75,0.0238513451
2020-01-03 00:00:00+00:00,108.76,-0.0179683973
2020-01-06 00:00:00+00:00,110.17,0.0129643251
2020-01-07 00:00:00+00:00,109.67,-0.0045384406
2020-01-08 00:00:00+00:00,111.82,0.0196042673
2020-01-09 00:00:00+00:00,112.57,0.0067072080
2020-01-10 00:00:00+00:00,112.93,0.0031980101
2020-01-13 00:00:00+00:00,115.28,0.0208093509
2020-01-14 00:00:00+00:00,114.64,-0.0055517002
2020-01-15 00:00:00+00:00,114.85,0.0018318214
2020-01-16 00:00:00+00:00,115.4,0.0047888550
2020-01-17 00:00:00+00:00,116.04,0.0055459272
2020-01-21 00:00:00+00:00,116.15,0.0009479490
2020-01-22 00:00:00+00:00,115.5,-0.0055962118
2020-01-23 00:00:00+00:00,117.89,0.0206926407
2020-01-24 00:00:00+00:00,116.98,-0.0077190601
2020-01-27 00:00:00+00:00,115.24,-0.0148743375
2020-01-28 00:00:00+00:00,116.52,0.0111072544
2020-01-29 00:00:00+00:00,116.66,0.0012015105
2020-01-30 00:00:00+00:00,117.12,0.0039430825
2020-01-31 00:00:00+00:00,113.89,-0.0275785519
2020-02-03 00:00:00+00:00,116.51,0.0230046536
2020-02-04 00:00:00+00:00,120.08,0.0306411467
2020-02-05 00:00:00+00:00,119.72,-0.0029980013
2020-02-06 00:00:00+00:00,119.89,0.0014199800
2020-02-07 00:00:00+00:00,118.88,-0.0084243890
2020-02-10 00:00:00+00:00,120.06,0.0099259758
2020-02-11 00:00:00+00:00,118.84,-0.0101615859
2020-02-12 00:00:00+00:00,118.56,-0.0023561091
2020-02-13 00:00:00+00:00,120.51,0.0164473684
2020-02-14 00:00:00+00:00,122.99,0.0205792050
2020-02-18 00:00:00+00:00,122.27,-0.0058541345
2020-02-19 00:00:00+00:00,123.91,0.0134129386
2020-02-20 00:00:00+00:00,122.43,-0.0119441530
2020-02-21 00:00:00+00:00,119.49,-0.0240137221
2020-02-24 00:00:00+00:00,116.44,-0.0255251485
2020-02-25 00:00:00+00:00,109.66,-0.0582274133
2020-02-26 00:00:00+00:00,109.11,-0.0050155025
2020-02-27 00:00:00+00:00,107.84,-0.0116396297
2020-02-28 00:00:00+00:00,107.99,0.0013909496
2020-03-02 00:00:00+00:00,112.86,0.0450967682
2020-03-03 00:00:00+00:00,109.76,-0.0274676590
2020-03-04 00:00:00+00:00,115.3,0.0504737609
2020-03-05 00:00:00+00:00,112.18,-0.0270598439
2020-03-06 00:00:00+00:00,110.89,-0.0114993760
2020-03-09 00:00:00+00:00,101.63,-0.0835061773
2020-03-10 00:00:00+00:00,109.74,0.0797992719
2020-03-11 00:00:00+00:00,103.9,-0.0532166940
2020-03-12 00:00:00+00:00,96.96,-0.0667949952
2020-03-13 00:00:00+00:00,110.15,0.1360354785
2020-03-16 00:00:00+00:00,92.72,-0.1582387653
2020-03-17 00:00:00+00:00,97.87,0.0555435720
2020-03-18 00:00:00+00:00,91.46,-0.0654950444
2020-03-19 00:00:00+00:00,93.69,0.0243822436
2020-03-20 00:00:00+00:00,86.68,-0.0748212189
2020-03-23 00:00:00+00:00,85.26,-0.0163820951
2020-03-24 00:00:00+00:00,97.29,0.1410978184
2020-03-25 00:00:00+00:00,95.71,-0.0162401069
2020-03-26 00:00:00+00:00,100.63,0.0514052868
2020-03-27 00:00:00+00:00,93.48,-0.0710523701
2020-03-30 00:00:00+00:00,97.03,0.0379760377
2020-03-31 00:00:00+00:00,95.74,-0.0132948573
2020-04-01 00:00:00+00:00,91.38,-0.0455400042
2020-04-02 00:00:00+00:00,93.52,0.0234186912
2020-04-03 00:00:00+00:00,92.39,-0.0120829769
2020-04-06 00:00:00+00:00,101.67,0.1004437710
2020-04-07 00:00:00+00:00,100.28,-0.0136716829
2020-04-08 00:00:00+00:00,105.06,0.0476665337
2020-04-09 00:00:00+00:00,105.84,0.0074243290
2020-04-13 00:00:00+00:00,105.98,0.0013227513
2020-04-14 00:00:00+00:00,109.785,0.0359030006
2020-04-15 00:00:00+00:00,107.95,-0.0167144874
2020-04-16 00:00:00+00:00,108.31,0.0033348773
2020-04-17 00:00:00+00:00,111.85,0.0326839627
2020-04-20 00:00:00+00:00,112.17,0.0028609745
2020-04-21 00:00:00+00:00,107.54,-0.0412766337
2020-04-22 00:00:00+00:00,115.19,0.0711363214
2020-04-23 00:00:00+00:00,115.24,0.0004340655
2020-04-24 00:00:00+00:00,120.18,0.0428670600
2020-04-27 00:00:00+00:00,120.53,0.0029122982
2020-04-28 00:00:00+00:00,116.14,-0.0364224674
2020-04-29 00:00:00+00:00,123.58,0.0640606165
2020-04-30 00:00:00+00:00,123.0,-0.0046933161
2020-05-01 00:00:00+00:00,120.61,-0.0194308943
2020-05-04 00:00:00+00:00,123.66,0.0252881187
2020-05-05 00:00:00+00:00,125.43,0.0143134401
2020-05-06 00:00:00+00:00,128.31,0.0229610141
2020-05-07 00:00:00+00:00,146.29,0.1401293742
2020-05-08 00:00:00+00:00,144.96,-0.0090915305
2020-05-11 00:00:00+00:00,143.96,-0.0068984547
2020-05-12 00:00:00+00:00,141.03,-0.0203528758
2020-05-13 00:00:00+00:00,143.73,0.0191448628
2020-05-14 00:00:00+00:00,144.41,0.0047310930
2020-05-15 00:00:00+00:00,145.51,0.0076172010
2020-05-18 00:00:00+00:00,146.24,0.0050168373
2020-05-19 00:00:00+00:00,145.39,-0.0058123632
2020-05-20 00:00:00+00:00,150.94,0.0381731894
2020-05-21 00:00:00+00:00,148.22,-0.0180204055
2020-05-22 00:00:00+00:00,150.86,0.0178113615
2020-05-26 00:00:00+00:00,147.0,-0.0255866366
2020-05-27 00:00:00+00:00,145.96,-0.0070748299
2020-05-28 00:00:00+00:00,148.79,0.0193888737
2020-05-29 00:00:00+00:00,155.01,0.0418038847
2020-06-01 00:00:00+00:00,154.53,-0.0030965744
2020-06-02 00:00:00+00:00,157.49,0.0191548567
2020-06-03 00:00:00+00:00,156.78,-0.0045082227
2020-06-04 00:00:00+00:00,154.6,-0.0139048348
2020-06-05 00:00:00+00:00,156.0,0.0090556274
2020-06-08 00:00:00+00:00,156.09,0.0005769231
2020-06-09 00:00:00+00:00,156.86,0.0049330514
2020-06-10 00:00:00+00:00,159.91,0.0194440903
2020-06-11 00:00:00+00:00,153.04,-0.0429616659
2020-06-12 00:00:00+00:00,155.26,0.0145060115
2020-06-15 00:00:00+00:00,157.55,0.0147494525
2020-06-16 00:00:00+00:00,161.22,0.0232941923
2020-06-17 00:00:00+00:00,163.83,0.0161890584
2020-06-18 00:00:00+00:00,168.05,0.0257584081
2020-06-19 00:00:00+00:00,164.36,-0.0219577507
2020-06-22 00:00:00+00:00,170.26,0.0358968119
2020-06-23 00:00:00+00:00,172.79,0.0148596265
2020-06-24 00:00:00+00:00,168.0,-0.0277215117
2020-06-25 00:00:00+00:00,172.5,0.0267857143
2020-06-26 00:00:00+00:00,170.87,-0.0094492754
2020-06-29 00:00:00+00:00,168.35,-0.0147480541
2020-06-30 00:00:00+00:00,174.23,0.0349272349
2020-07-01 00:00:00+00:00,177.43,0.0183665270
2020-07-02 00:00:00+00:00,177.21,-0.0012399256
2020-07-06 00:00:00+00:00,176.18,-0.0058123131
2020-07-07 00:00:00+00:00,177.28,0.0062436145
2020-07-08 00:00:00+00:00,181.57,0.0241990072
